user_id,timestamp,group,landing_page,converted
716353,2017-01-24 03:04:12.543124,treatment,new_page,0
884524,2017-01-10 07:18:45.863510,control,old_page,0
656733,2017-01-20 23:33:52.768354,control,old_page,1
737628,2017-01-21 02:39:34.635937,treatment,new_page,1
650459,2017-01-18 13:24:33.578639,control,old_page,0
811128,2017-01-11 18:09:43.863364,treatment,new_page,0
850130,2017-01-07 03:44:48.041235,control,old_page,0
726735,2017-01-17 16:30:53.611828,treatment,new_page,0
821147,2017-01-11 06:59:18.173326,treatment,new_page,0
706515,2017-01-20 01:20:25.623497,control,old_page,0
852187,2017-01-15 11:05:54.187412,treatment,new_page,1
675674,2017-01-19 07:26:27.609108,treatment,new_page,0
705855,2017-01-05 07:14:25.785981,treatment,new_page,0
855950,2017-01-06 06:57:03.484791,control,old_page,0
856620,2017-01-18 13:51:46.368734,control,old_page,0
760199,2017-01-07 08:26:51.382446,treatment,new_page,0
892683,2017-01-07 18:44:04.515583,control,old_page,0
674821,2017-01-04 03:12:31.918555,control,old_page,0
822471,2017-01-11 12:25:16.072261,treatment,new_page,0
872832,2017-01-14 05:48:45.071723,treatment,new_page,0
891393,2017-01-19 14:05:08.371307,control,old_page,0
789306,2017-01-10 14:37:51.140613,control,old_page,0
675438,2017-01-22 21:17:19.533722,control,old_page,0
750357,2017-01-23 21:37:47.749191,control,old_page,0
741975,2017-01-20 11:23:54.852161,treatment,new_page,0
683424,2017-01-02 14:32:03.118162,treatment,new_page,0
849869,2017-01-14 10:25:58.448193,control,old_page,0
750722,2017-01-23 00:38:42.253289,control,old_page,1
744062,2017-01-11 17:03:53.984919,treatment,new_page,1
801713,2017-01-12 04:07:33.184950,treatment,new_page,0
938560,2017-01-10 18:59:06.474114,treatment,new_page,0
848437,2017-01-13 00:27:10.419068,treatment,new_page,0
790126,2017-01-23 01:33:03.987965,treatment,new_page,0
666463,2017-01-20 10:30:04.949400,treatment,new_page,1
743295,2017-01-20 14:46:25.153654,treatment,new_page,0
698078,2017-01-17 04:23:25.441796,control,old_page,0
639129,2017-01-11 14:15:27.598602,control,old_page,0
791004,2017-01-09 21:06:29.216260,control,old_page,0
802477,2017-01-08 06:14:35.643843,treatment,new_page,0
862532,2017-01-12 02:11:54.618060,control,old_page,1
877223,2017-01-12 20:48:37.754096,control,old_page,0
886934,2017-01-08 22:39:08.046270,control,old_page,0
661071,2017-01-21 02:21:23.170094,treatment,new_page,1
876003,2017-01-21 09:16:45.862103,control,old_page,0
927580,2017-01-21 15:54:44.145022,control,old_page,1
664482,2017-01-08 18:22:08.758659,treatment,new_page,0
895773,2017-01-13 08:57:24.404800,treatment,new_page,0
944307,2017-01-22 16:25:58.661066,treatment,new_page,0
845925,2017-01-15 04:59:00.332205,treatment,new_page,1
693832,2017-01-07 18:01:10.475488,control,old_page,0
805089,2017-01-10 13:19:38.151462,treatment,new_page,0
698355,2017-01-18 02:28:48.528106,treatment,new_page,0
877245,2017-01-05 08:33:07.074780,treatment,new_page,0
672029,2017-01-14 13:08:14.403310,treatment,new_page,0
748749,2017-01-03 06:38:44.286225,treatment,new_page,0
834397,2017-01-13 22:23:20.100752,control,old_page,1
650801,2017-01-12 08:56:44.255673,treatment,new_page,0
782736,2017-01-22 05:41:58.490262,control,old_page,0
837152,2017-01-03 13:43:46.049072,control,old_page,0
639976,2017-01-19 13:59:15.363004,control,old_page,0
903327,2017-01-18 05:14:05.511434,treatment,new_page,0
762941,2017-01-08 15:36:38.672210,control,old_page,0
658254,2017-01-07 16:00:39.534157,treatment,new_page,0
895186,2017-01-21 05:17:27.671493,treatment,new_page,1
689615,2017-01-21 00:05:40.403486,treatment,new_page,0
660067,2017-01-08 16:27:19.242450,treatment,new_page,0
932736,2017-01-04 17:19:49.636726,control,old_page,0
658428,2017-01-05 23:07:03.463963,control,old_page,0
862411,2017-01-04 04:04:04.613867,treatment,new_page,0
824594,2017-01-17 02:47:54.729077,treatment,new_page,0
812755,2017-01-14 09:07:45.032727,treatment,new_page,0
757601,2017-01-03 00:07:06.510148,control,old_page,0
830433,2017-01-10 21:14:34.466355,control,old_page,0
791089,2017-01-06 16:09:29.975233,control,old_page,0
676616,2017-01-04 03:46:07.243660,control,old_page,0
882010,2017-01-16 00:27:50.340887,treatment,new_page,0
739099,2017-01-04 18:34:50.357300,treatment,new_page,0
691141,2017-01-04 14:51:06.613972,control,old_page,0
829590,2017-01-03 09:55:19.234324,control,old_page,1
922219,2017-01-13 11:56:29.347050,control,old_page,0
857980,2017-01-18 16:22:14.304789,treatment,new_page,0
925916,2017-01-07 07:55:32.869148,treatment,new_page,0
800076,2017-01-13 00:31:09.140441,control,old_page,0
835315,2017-01-19 22:45:46.334259,treatment,new_page,0
854547,2017-01-06 13:06:42.087132,treatment,new_page,1
642410,2017-01-06 18:06:15.802888,treatment,new_page,0
725350,2017-01-14 12:54:15.229873,control,old_page,0
785879,2017-01-19 01:04:42.089586,control,old_page,0
768416,2017-01-09 19:17:01.849814,control,old_page,0
685909,2017-01-10 10:15:37.011005,treatment,new_page,0
700703,2017-01-09 03:04:37.038281,treatment,new_page,0
931841,2017-01-17 16:55:14.319471,control,old_page,0
651388,2017-01-12 04:15:41.083093,treatment,new_page,1
649920,2017-01-19 03:50:13.862271,control,old_page,1
869955,2017-01-22 08:06:36.313262,treatment,new_page,1
728723,2017-01-13 12:45:59.751078,control,old_page,0
747847,2017-01-23 01:03:53.318984,treatment,new_page,0
779222,2017-01-05 13:47:36.040555,treatment,new_page,0
637307,2017-01-14 19:09:20.504386,control,old_page,0
888821,2017-01-19 20:24:02.305104,treatment,new_page,0
689866,2017-01-04 04:18:08.529367,control,old_page,0
825990,2017-01-04 00:46:04.250184,control,old_page,0
674316,2017-01-08 14:15:57.500378,treatment,new_page,0
850646,2017-01-22 17:53:30.742811,control,old_page,0
730084,2017-01-10 20:44:35.850822,control,old_page,0
663765,2017-01-14 04:08:54.244367,control,old_page,0
819081,2017-01-21 00:37:02.563932,treatment,new_page,0
747864,2017-01-12 11:18:38.247412,control,old_page,0
919061,2017-01-15 22:55:27.835762,treatment,new_page,0
790877,2017-01-07 13:24:18.519374,control,old_page,1
827961,2017-01-09 07:45:02.877356,control,old_page,0
843716,2017-01-11 00:42:28.959140,control,old_page,0
751952,2017-01-04 05:50:54.374911,control,old_page,0
752730,2017-01-21 17:33:35.802194,treatment,new_page,0
693211,2017-01-08 09:53:58.532705,control,old_page,0
688427,2017-01-12 21:05:26.324738,control,old_page,0
860303,2017-01-21 06:39:22.875877,treatment,new_page,0
690389,2017-01-03 14:41:16.240168,treatment,new_page,0
903559,2017-01-17 08:28:57.713950,control,old_page,0
913705,2017-01-13 16:42:24.462203,control,old_page,0
712130,2017-01-19 10:48:53.595347,control,old_page,0
688493,2017-01-05 05:37:42.934497,control,old_page,1
689071,2017-01-08 12:56:59.453600,treatment,new_page,0
781353,2017-01-23 17:50:14.481081,control,old_page,1
689522,2017-01-15 03:53:30.650261,control,old_page,0
772225,2017-01-15 20:33:06.616582,treatment,new_page,0
844826,2017-01-12 23:30:50.189208,treatment,new_page,0
881787,2017-01-05 15:05:00.710330,control,old_page,0
835383,2017-01-11 11:31:00.742916,control,old_page,0
785364,2017-01-22 01:27:27.237432,control,old_page,1
923795,2017-01-22 10:24:51.208898,treatment,new_page,0
661008,2017-01-03 06:32:53.866729,treatment,new_page,0
819467,2017-01-13 10:06:01.687597,control,old_page,0
776214,2017-01-21 06:28:18.317224,treatment,new_page,0
712260,2017-01-17 01:29:43.490702,control,old_page,0
750449,2017-01-20 04:48:28.489255,control,old_page,0
669915,2017-01-03 23:36:32.539784,control,old_page,0
845633,2017-01-15 11:35:49.871746,treatment,new_page,0
734115,2017-01-09 13:45:22.930738,control,old_page,0
857369,2017-01-16 16:39:23.274974,treatment,new_page,0
708215,2017-01-23 06:19:02.599412,treatment,new_page,0
729233,2017-01-11 09:20:55.020428,control,old_page,0
881865,2017-01-12 21:38:36.896552,treatment,new_page,0
839105,2017-01-04 21:07:21.578740,treatment,new_page,0
815740,2017-01-14 09:05:21.301200,treatment,new_page,0
677283,2017-01-22 13:15:15.617139,treatment,new_page,1
869148,2017-01-05 10:32:38.797427,control,old_page,0
856774,2017-01-14 20:38:22.926934,treatment,new_page,0
925370,2017-01-02 21:51:13.412650,treatment,new_page,0
777036,2017-01-15 02:52:06.727122,control,old_page,0
878908,2017-01-06 21:20:01.922908,treatment,new_page,1
787750,2017-01-23 06:23:07.267173,control,old_page,0
803584,2017-01-23 08:19:25.311562,control,old_page,0
662666,2017-01-15 02:48:42.251054,control,old_page,0
838450,2017-01-21 10:14:05.545717,treatment,new_page,0
847427,2017-01-06 18:32:37.703408,control,old_page,0
661709,2017-01-24 09:13:23.924788,control,old_page,0
762954,2017-01-23 03:48:54.236255,treatment,new_page,0
943005,2017-01-22 13:01:03.968334,control,old_page,0
761547,2017-01-02 15:06:31.982052,treatment,new_page,0
699453,2017-01-22 17:27:06.798908,control,old_page,0
781276,2017-01-17 08:12:52.740707,control,old_page,0
761706,2017-01-20 04:09:19.500898,control,old_page,0
883724,2017-01-15 16:26:30.225835,treatment,new_page,0
755625,2017-01-04 02:37:03.179467,control,old_page,0
687746,2017-01-10 18:35:03.161025,control,old_page,0
685871,2017-01-15 12:57:37.974046,control,old_page,0
858375,2017-01-12 08:58:16.219119,control,old_page,0
639344,2017-01-16 14:19:43.752989,treatment,new_page,1
783920,2017-01-04 10:33:44.904618,control,old_page,0
842340,2017-01-23 20:25:47.650315,control,old_page,0
705028,2017-01-22 16:02:36.747064,treatment,new_page,0
657260,2017-01-18 10:09:58.581592,control,old_page,0
661582,2017-01-05 13:42:40.761911,treatment,new_page,0
762130,2017-01-11 04:20:32.637792,treatment,new_page,0
911445,2017-01-04 16:04:57.162900,treatment,new_page,0
754614,2017-01-07 18:00:41.851234,treatment,new_page,0
885068,2017-01-23 15:48:10.069000,treatment,new_page,0
923704,2017-01-13 21:48:58.823966,control,old_page,1
891048,2017-01-16 16:13:47.359100,treatment,new_page,0
658705,2017-01-20 20:15:32.160843,treatment,new_page,0
834947,2017-01-20 05:10:52.530286,treatment,new_page,0
878740,2017-01-11 16:47:11.305806,control,old_page,0
908039,2017-01-07 20:46:07.630771,control,old_page,0
760270,2017-01-19 01:04:07.330017,control,old_page,0
669430,2017-01-09 01:08:12.345661,control,old_page,0
666969,2017-01-07 23:36:32.798201,control,old_page,0
943081,2017-01-10 09:52:41.103663,treatment,new_page,1
918972,2017-01-16 20:37:38.713556,treatment,new_page,0
934263,2017-01-11 03:47:30.247086,treatment,new_page,0
683436,2017-01-11 11:44:34.507863,treatment,new_page,0
747282,2017-01-19 23:05:10.007580,treatment,new_page,0
656731,2017-01-23 06:59:54.730103,control,old_page,0
691032,2017-01-16 02:53:05.615215,control,old_page,0
833809,2017-01-07 12:10:13.539828,treatment,new_page,0
754330,2017-01-15 22:05:09.656773,control,old_page,0
690848,2017-01-14 16:58:41.938987,control,old_page,0
860921,2017-01-11 07:19:02.196169,control,old_page,0
666128,2017-01-16 13:05:13.409010,control,old_page,0
650838,2017-01-07 08:22:42.572682,control,old_page,1
926965,2017-01-07 20:14:55.796845,control,old_page,0
676423,2017-01-07 03:46:51.556467,control,old_page,0
754879,2017-01-17 15:23:48.449265,control,old_page,0
716790,2017-01-03 10:47:36.180758,treatment,new_page,1
730885,2017-01-18 06:12:18.148964,control,old_page,0
681461,2017-01-04 09:00:08.372502,treatment,new_page,0
826314,2017-01-21 05:21:27.679321,control,old_page,0
871712,2017-01-20 21:17:06.486593,treatment,new_page,0
698581,2017-01-13 00:07:40.779962,control,old_page,0
774961,2017-01-13 11:13:50.457012,control,old_page,0
822856,2017-01-10 19:30:02.626531,treatment,new_page,0
840268,2017-01-06 16:55:40.672845,control,old_page,0
706779,2017-01-22 08:26:33.204031,treatment,new_page,0
902131,2017-01-21 09:51:03.160030,treatment,new_page,0
675069,2017-01-15 19:05:05.461971,control,old_page,0
637232,2017-01-04 18:35:35.199026,control,old_page,0
690338,2017-01-17 18:52:52.917614,treatment,new_page,1
843016,2017-01-12 07:12:03.928256,treatment,new_page,0
668445,2017-01-15 17:57:28.810553,control,old_page,0
639810,2017-01-10 11:58:26.147282,treatment,new_page,0
786489,2017-01-08 11:50:28.154184,treatment,new_page,0
767525,2017-01-05 14:29:25.841887,treatment,new_page,0
663892,2017-01-22 13:00:11.692140,treatment,new_page,0
678125,2017-01-15 12:38:19.945249,control,old_page,0
921565,2017-01-05 12:19:12.144859,treatment,new_page,0
869225,2017-01-06 08:41:47.960235,treatment,new_page,1
786142,2017-01-17 19:12:07.470176,treatment,new_page,0
670924,2017-01-20 12:49:07.967804,treatment,new_page,0
887614,2017-01-14 20:57:43.343521,treatment,new_page,0
807696,2017-01-19 12:28:54.244323,treatment,new_page,0
872360,2017-01-06 06:43:19.238150,treatment,new_page,0
707397,2017-01-08 17:50:35.417358,treatment,new_page,0
827062,2017-01-13 08:48:34.446366,treatment,new_page,0
938642,2017-01-06 00:01:00.326827,treatment,new_page,0
710112,2017-01-15 00:34:31.598229,control,old_page,0
746007,2017-01-19 19:17:01.156748,control,old_page,0
724262,2017-01-03 23:26:16.724921,control,old_page,0
710102,2017-01-04 10:53:13.485447,control,old_page,0
716810,2017-01-18 12:29:56.330901,control,old_page,0
693678,2017-01-13 08:21:42.325520,control,old_page,0
763423,2017-01-07 14:28:49.041458,treatment,new_page,0
868431,2017-01-02 19:13:14.921558,control,old_page,0
818643,2017-01-23 08:14:30.362657,treatment,new_page,0
783721,2017-01-06 06:00:57.940116,treatment,new_page,0
812477,2017-01-08 15:18:34.683755,control,old_page,0
925454,2017-01-21 01:02:36.244882,treatment,new_page,0
700202,2017-01-11 10:31:59.522601,control,old_page,0
922103,2017-01-16 05:39:06.686952,control,old_page,0
869834,2017-01-18 12:08:56.670902,treatment,new_page,0
698054,2017-01-04 09:54:09.431449,treatment,new_page,0
905861,2017-01-09 13:29:48.623264,control,old_page,0
686263,2017-01-06 14:40:47.200324,control,old_page,0
684028,2017-01-13 20:52:50.471654,control,old_page,0
837803,2017-01-21 23:44:03.082630,treatment,new_page,0
705606,2017-01-08 13:29:59.657440,control,old_page,0
924003,2017-01-06 03:36:40.135306,treatment,new_page,0
867984,2017-01-18 02:35:25.819636,control,old_page,0
881393,2017-01-22 17:01:01.599756,control,old_page,0
671386,2017-01-03 15:41:29.179696,control,old_page,0
925359,2017-01-03 08:15:04.348486,control,old_page,0
860599,2017-01-05 07:31:25.069633,treatment,new_page,1
633058,2017-01-15 18:34:17.775412,treatment,new_page,0
766778,2017-01-12 13:29:25.947783,control,old_page,0
737329,2017-01-07 06:34:14.719794,treatment,new_page,0
875595,2017-01-03 19:01:18.747798,treatment,new_page,0
849889,2017-01-14 05:31:16.165341,control,old_page,0
677093,2017-01-09 08:44:15.479087,treatment,new_page,1
900178,2017-01-09 13:56:19.996891,treatment,new_page,0
709283,2017-01-15 23:51:27.143207,control,old_page,0
881211,2017-01-03 23:52:36.670411,control,old_page,0
932394,2017-01-03 21:04:05.159357,control,old_page,0
673395,2017-01-07 00:04:14.935229,control,old_page,0
818291,2017-01-07 19:45:19.412075,treatment,new_page,0
893077,2017-01-08 13:17:19.249781,control,old_page,0
793397,2017-01-05 20:52:42.689042,treatment,new_page,0
733282,2017-01-11 00:04:37.723368,control,old_page,1
756857,2017-01-11 18:29:52.692728,treatment,new_page,0
926415,2017-01-11 13:36:20.372138,treatment,new_page,0
637217,2017-01-21 21:45:46.674316,treatment,new_page,0
942273,2017-01-06 13:59:39.411458,control,old_page,0
885347,2017-01-04 02:03:47.454807,treatment,new_page,0
672675,2017-01-06 22:40:44.191929,treatment,new_page,0
674171,2017-01-05 08:30:39.090614,treatment,new_page,0
758078,2017-01-20 04:50:32.892893,control,old_page,0
635937,2017-01-12 13:43:54.117956,control,old_page,0
714643,2017-01-07 15:14:59.507547,treatment,new_page,1
716914,2017-01-07 14:39:36.503055,treatment,new_page,0
903744,2017-01-24 11:07:29.740266,treatment,new_page,0
785925,2017-01-15 05:39:42.408364,treatment,new_page,1
655200,2017-01-17 22:37:12.614269,control,old_page,0
870334,2017-01-14 18:55:46.779836,control,old_page,0
695923,2017-01-09 19:56:07.438173,treatment,new_page,0
910864,2017-01-08 00:54:46.302222,treatment,new_page,0
898253,2017-01-05 23:58:47.861860,treatment,new_page,0
694306,2017-01-11 15:27:51.183850,control,old_page,0
765995,2017-01-17 10:47:17.907090,treatment,new_page,0
863239,2017-01-07 16:17:50.954068,control,old_page,0
702235,2017-01-06 01:35:24.567491,treatment,new_page,0
772887,2017-01-10 12:45:24.538868,treatment,new_page,0
684665,2017-01-20 00:06:48.866156,control,old_page,0
684104,2017-01-06 06:32:57.818022,treatment,new_page,0
823635,2017-01-23 04:11:49.406044,treatment,new_page,1
661596,2017-01-12 16:41:31.399941,treatment,new_page,0
941643,2017-01-11 03:37:29.696932,treatment,new_page,0
932648,2017-01-24 11:16:10.775457,control,old_page,0
913113,2017-01-18 02:18:10.694142,treatment,new_page,0
872197,2017-01-18 14:26:00.540931,control,old_page,0
771531,2017-01-07 03:15:26.094040,treatment,new_page,0
671276,2017-01-10 20:31:25.469123,treatment,new_page,0
833230,2017-01-08 13:31:18.446806,treatment,new_page,0
754684,2017-01-15 20:00:58.198791,control,old_page,0
763074,2017-01-18 02:45:34.518923,treatment,new_page,0
730606,2017-01-15 07:42:02.450559,control,old_page,0
800409,2017-01-15 09:22:05.702005,control,old_page,0
840647,2017-01-23 10:34:17.293195,control,old_page,0
674737,2017-01-06 17:41:30.221276,control,old_page,0
911250,2017-01-14 05:38:49.937332,treatment,new_page,0
913581,2017-01-11 01:51:58.652836,treatment,new_page,0
674104,2017-01-11 08:44:50.321252,control,old_page,0
864787,2017-01-23 17:42:33.210516,treatment,new_page,0
670692,2017-01-18 18:15:33.636566,treatment,new_page,0
901648,2017-01-06 18:34:17.688590,control,old_page,0
794049,2017-01-10 02:10:47.413643,control,old_page,1
775598,2017-01-20 01:13:47.038504,control,old_page,0
726961,2017-01-03 17:16:19.665899,treatment,new_page,0
664193,2017-01-12 10:16:06.598304,treatment,new_page,0
899206,2017-01-16 14:25:33.081627,control,old_page,0
906398,2017-01-11 13:30:35.974334,treatment,new_page,0
920265,2017-01-08 05:06:16.360440,control,old_page,0
940929,2017-01-12 11:13:34.494745,treatment,new_page,0
776423,2017-01-06 16:50:24.037733,control,old_page,0
909050,2017-01-23 16:52:45.000744,control,old_page,0
727079,2017-01-22 17:00:00.297855,treatment,new_page,0
818156,2017-01-16 11:56:20.247857,treatment,new_page,0
790231,2017-01-10 05:45:32.892325,treatment,new_page,0
767610,2017-01-19 06:47:42.487409,control,old_page,0
772202,2017-01-10 07:35:58.071706,control,old_page,1
825647,2017-01-21 01:30:23.728290,treatment,new_page,0
646436,2017-01-18 22:49:10.089247,control,old_page,0
901345,2017-01-13 11:48:20.102673,control,old_page,0
807099,2017-01-05 16:48:42.832127,treatment,new_page,1
893856,2017-01-15 20:40:47.919546,control,old_page,0
636349,2017-01-06 01:18:25.463478,treatment,new_page,0
904587,2017-01-12 05:16:08.456412,treatment,new_page,0
767673,2017-01-20 21:46:40.912425,treatment,new_page,0
714439,2017-01-06 10:25:34.388841,control,old_page,0
917039,2017-01-14 15:12:56.399605,treatment,new_page,0
914430,2017-01-15 03:54:18.928628,control,old_page,0
837957,2017-01-02 20:26:11.432647,control,old_page,0
939111,2017-01-03 20:48:07.864046,treatment,new_page,0
817520,2017-01-04 00:33:29.076441,treatment,new_page,0
854842,2017-01-24 02:41:28.376224,control,old_page,0
667969,2017-01-10 08:44:48.722487,treatment,new_page,0
687549,2017-01-15 06:15:47.174399,treatment,new_page,0
671279,2017-01-16 05:10:00.524729,treatment,new_page,0
878815,2017-01-08 14:26:35.013272,control,old_page,0
866794,2017-01-08 21:06:26.101628,treatment,new_page,0
681332,2017-01-07 03:00:28.718083,control,old_page,1
665442,2017-01-16 22:18:55.913726,treatment,new_page,0
923495,2017-01-15 23:17:26.816247,treatment,new_page,0
887435,2017-01-04 02:10:31.849062,treatment,new_page,0
756089,2017-01-13 02:11:10.383760,treatment,new_page,0
923092,2017-01-17 06:32:56.275339,treatment,new_page,0
667677,2017-01-14 22:03:48.126100,control,old_page,0
822937,2017-01-24 09:32:22.667682,control,old_page,0
751742,2017-01-13 09:47:18.723554,treatment,new_page,0
749817,2017-01-24 07:28:13.719181,treatment,new_page,0
738209,2017-01-23 22:00:07.846377,control,old_page,0
852654,2017-01-15 12:21:58.611948,treatment,new_page,0
725160,2017-01-19 21:30:31.938373,treatment,new_page,0
778287,2017-01-19 15:53:49.524141,control,old_page,1
730561,2017-01-05 06:43:25.754391,treatment,new_page,0
653468,2017-01-17 12:11:39.590226,control,old_page,1
674835,2017-01-08 21:43:58.553525,treatment,new_page,0
864801,2017-01-10 10:29:30.377350,treatment,new_page,0
650067,2017-01-15 01:42:22.659354,treatment,new_page,0
831914,2017-01-19 05:13:03.310313,treatment,new_page,0
933421,2017-01-21 12:47:12.075945,control,old_page,0
743023,2017-01-19 07:27:14.346524,control,old_page,0
920510,2017-01-06 07:12:19.957888,treatment,new_page,1
639019,2017-01-11 01:44:54.386232,treatment,new_page,0
761318,2017-01-16 16:00:20.433900,treatment,new_page,0
921301,2017-01-10 10:03:04.377344,treatment,new_page,0
796819,2017-01-23 09:31:19.918618,treatment,new_page,0
644349,2017-01-17 07:44:44.015440,treatment,new_page,0
886036,2017-01-21 20:39:16.885298,control,old_page,0
793621,2017-01-14 13:40:06.534906,treatment,new_page,0
788898,2017-01-20 07:36:42.115281,control,old_page,0
735363,2017-01-16 14:46:22.216945,treatment,new_page,0
939751,2017-01-04 15:44:17.753440,control,old_page,0
779737,2017-01-22 11:27:47.290963,treatment,new_page,0
739060,2017-01-03 22:21:48.974173,control,old_page,0
725211,2017-01-23 07:33:09.027928,control,old_page,0
741194,2017-01-19 10:24:27.864233,treatment,new_page,0
633492,2017-01-13 08:58:13.362367,treatment,new_page,0
937097,2017-01-03 23:30:06.809205,treatment,new_page,0
945258,2017-01-15 11:47:38.690929,treatment,new_page,0
772639,2017-01-09 21:20:06.539243,treatment,new_page,0
771728,2017-01-21 06:27:11.062440,control,old_page,0
733900,2017-01-06 14:40:40.464407,treatment,new_page,1
640642,2017-01-21 05:50:17.735772,control,old_page,1
762067,2017-01-05 01:29:16.304238,control,old_page,0
870890,2017-01-12 16:06:58.827841,treatment,new_page,0
888660,2017-01-09 20:25:56.759270,control,old_page,0
745438,2017-01-09 01:50:19.384400,control,old_page,0
685529,2017-01-06 05:13:02.295227,treatment,new_page,0
904595,2017-01-17 09:29:05.583554,treatment,new_page,0
938231,2017-01-13 17:43:49.366732,control,old_page,0
705144,2017-01-24 09:10:11.299363,treatment,new_page,1
812814,2017-01-06 09:37:31.776558,control,old_page,0
882807,2017-01-15 07:00:35.223865,treatment,new_page,0
922257,2017-01-06 19:51:55.612069,control,old_page,0
762906,2017-01-22 13:30:47.248324,treatment,new_page,0
930009,2017-01-20 13:03:49.458534,treatment,new_page,1
792781,2017-01-17 19:53:50.759422,control,old_page,0
786420,2017-01-09 07:17:03.053654,control,old_page,0
918090,2017-01-07 22:15:45.636660,treatment,new_page,0
844955,2017-01-19 13:31:53.236097,treatment,new_page,0
823300,2017-01-10 08:36:43.559408,treatment,new_page,0
664922,2017-01-23 02:18:53.333494,treatment,new_page,0
764994,2017-01-20 05:31:42.504008,treatment,new_page,0
728211,2017-01-22 11:21:42.127998,treatment,new_page,0
843534,2017-01-18 10:19:49.269234,treatment,new_page,1
798925,2017-01-13 17:10:59.148312,control,old_page,0
722488,2017-01-04 08:25:55.080116,treatment,new_page,0
655963,2017-01-18 09:57:52.517993,treatment,new_page,1
769243,2017-01-14 07:24:18.706780,treatment,new_page,0
717300,2017-01-20 17:44:30.237880,control,old_page,0
684373,2017-01-15 10:42:07.968144,treatment,new_page,0
784971,2017-01-15 22:36:57.680691,treatment,new_page,0
695467,2017-01-18 21:03:00.499443,treatment,new_page,0
693843,2017-01-05 12:28:24.560992,treatment,new_page,0
764710,2017-01-16 03:57:53.708105,treatment,new_page,0
928577,2017-01-19 08:49:29.979004,control,old_page,0
921720,2017-01-08 17:40:14.847931,control,old_page,0
771233,2017-01-16 18:19:24.838777,control,old_page,0
742925,2017-01-15 06:33:51.419510,treatment,new_page,0
733352,2017-01-05 06:57:42.902105,control,old_page,1
720712,2017-01-12 17:39:52.774709,control,old_page,0
802923,2017-01-23 10:48:26.628043,control,old_page,0
688875,2017-01-22 16:26:44.827022,control,old_page,1
863372,2017-01-12 08:48:23.134743,treatment,new_page,0
932970,2017-01-16 20:46:03.772405,control,old_page,1
770650,2017-01-16 16:02:32.979037,treatment,new_page,0
638226,2017-01-08 19:08:13.340141,control,old_page,0
815524,2017-01-23 23:46:33.687927,treatment,new_page,0
772554,2017-01-03 01:50:15.252297,treatment,new_page,0
833185,2017-01-15 02:10:03.880989,treatment,new_page,0
857016,2017-01-12 18:42:18.894847,treatment,new_page,0
694554,2017-01-08 16:02:12.078629,control,old_page,0
828616,2017-01-19 14:03:38.906946,treatment,new_page,0
633090,2017-01-05 20:34:49.137647,treatment,new_page,0
713457,2017-01-18 09:13:32.356485,control,old_page,0
934177,2017-01-21 11:20:39.544262,treatment,new_page,0
883090,2017-01-20 05:35:19.762711,control,old_page,0
644886,2017-01-23 16:51:10.876301,treatment,new_page,0
886486,2017-01-20 18:16:52.204899,control,old_page,0
826211,2017-01-07 22:28:00.858313,control,old_page,0
763237,2017-01-06 15:44:30.340365,control,old_page,0
928735,2017-01-09 01:28:08.678661,control,old_page,0
848686,2017-01-21 16:46:55.029374,treatment,new_page,0
925151,2017-01-06 01:37:30.917583,control,old_page,0
745384,2017-01-21 10:52:15.566273,control,old_page,0
649468,2017-01-19 07:36:46.342405,control,old_page,0
847256,2017-01-07 19:59:36.970953,treatment,new_page,0
652942,2017-01-23 23:23:47.951829,treatment,new_page,0
941473,2017-01-17 13:08:34.719702,treatment,new_page,0
858657,2017-01-19 21:28:23.473997,control,old_page,0
849621,2017-01-16 03:22:45.563289,treatment,new_page,1
915192,2017-01-23 02:23:20.933063,treatment,new_page,0
905045,2017-01-06 17:11:26.004179,treatment,new_page,1
865708,2017-01-04 01:36:03.252043,treatment,new_page,0
669086,2017-01-21 03:47:15.459543,treatment,new_page,0
804843,2017-01-23 00:55:51.667428,treatment,new_page,0
671075,2017-01-03 09:45:29.811458,control,old_page,0
666951,2017-01-17 06:26:52.339165,treatment,new_page,0
864042,2017-01-09 11:31:53.381863,control,old_page,0
632739,2017-01-22 05:26:52.893589,control,old_page,0
781821,2017-01-11 16:21:23.467585,treatment,new_page,0
815166,2017-01-21 22:09:49.916586,treatment,new_page,0
657721,2017-01-07 18:03:50.757605,control,old_page,0
669518,2017-01-10 00:36:42.571675,treatment,new_page,0
842263,2017-01-21 22:37:45.787723,treatment,new_page,0
732978,2017-01-11 15:59:45.266851,treatment,new_page,1
864562,2017-01-13 19:54:33.183008,control,old_page,0
771329,2017-01-21 09:45:41.871518,control,old_page,0
685930,2017-01-03 16:57:21.195429,control,old_page,0
737111,2017-01-16 21:06:04.008051,treatment,new_page,0
747435,2017-01-16 01:35:06.971757,control,old_page,1
825688,2017-01-11 06:29:04.883245,treatment,new_page,0
916509,2017-01-22 16:43:03.528812,control,old_page,0
667854,2017-01-02 19:35:51.470836,treatment,new_page,0
796316,2017-01-10 13:23:58.396127,control,old_page,0
726491,2017-01-17 20:42:10.369446,treatment,new_page,1
674935,2017-01-19 08:17:40.084551,control,old_page,0
723518,2017-01-21 02:47:43.606080,treatment,new_page,0
753205,2017-01-17 08:20:36.048345,treatment,new_page,0
811339,2017-01-11 22:48:17.512705,treatment,new_page,0
